Temperature, Year, Month_Avg, Country, Country_Code
16.57(C) 61.83(F), 2005, Aug, Latvia, LVA
16.57(C) 61.83(F), 2008, May, Republic, of
16.57(C) 61.83(F), 2008, Feb, Saudi, Arabia
16.57(C) 61.83(F), 2003, May, Afghanistan, AFG
16.58(C) 61.84(F), 2010, Dec, Egypt, EGY
16.58(C) 61.84(F), 2012, Jul, Tajikistan, TJK
16.58(C) 61.84(F), 2007, Jun, Latvia, LVA
16.58(C) 61.84(F), 2003, Nov, Lesotho, LSO
16.58(C) 61.85(F), 2010, May, Kazakhstan, KAZ
16.58(C) 61.85(F), 2011, Aug, Denmark, DNK
16.58(C) 61.85(F), 2002, Jul, Austria, AUT
16.58(C) 61.85(F), 2016, Jun, Latvia, LVA
16.59(C) 61.85(F), 2008, Jun, Belgium, BEL
16.59(C) 61.85(F), 2001, Mar, Malta, MLT
16.59(C) 61.86(F), 2008, Nov, Lesotho, LSO
16.59(C) 61.86(F), 2005, Aug, Slovenia, SVN
16.59(C) 61.86(F), 2004, Jun, Monaco, MCO
16.59(C) 61.87(F), 2008, May, Hungary, HUN
16.6(C) 61.87(F), 2012, Jul, Swaziland, SWZ
16.6(C) 61.88(F), 2011, Aug, Tajikistan, TJK
16.6(C) 61.88(F), 2016, Jul, Tajikistan, TJK
16.6(C) 61.88(F), 2009, Aug, Latvia, LVA
16.6(C) 61.88(F), 2014, Sep, Bhutan, BTN
16.6(C) 61.88(F), 2007, Sep, Andorra, AND
16.6(C) 61.88(F), 2013, Jun, Swaziland, SWZ
16.6(C) 61.89(F), 2011, Apr, Syria, SYR
16.61(C) 61.89(F), 2006, Sep, Monaco, MCO
16.61(C) 61.89(F), 2015, Sep, Bhutan, BTN
16.61(C) 61.89(F), 2003, Jun, Mongolia, MNG
16.61(C) 61.89(F), 2010, Jun, Germany, DEU
16.61(C) 61.89(F), 2011, May, Moldova, MDA
16.61(C) 61.89(F), 2010, Jul, Zimbabwe, ZWE
16.61(C) 61.9(F), 2009, Aug, Mongolia, MNG
16.61(C) 61.9(F), 2005, May, Moldova, MDA
16.61(C) 61.91(F), 2005, Nov, Israel, ISR
16.61(C) 61.91(F), 2003, May, Turkey, TUR
16.62(C) 61.91(F), 2005, Jan, Mexico, MEX
16.62(C) 61.91(F), 2014, Jul, Austria, AUT
16.62(C) 61.91(F), 2011, Jun, Luxembourg, LUX
16.62(C) 61.92(F), 2009, May, Azerbaijan, AZE
16.62(C) 61.92(F), 2012, Jan, India, IND
16.62(C) 61.92(F), 2004, Jul, Latvia, LVA
16.62(C) 61.92(F), 2006, Sep, Slovenia, SVN
16.63(C) 61.93(F), 2000, May, Italy, ITA
16.63(C) 61.93(F), 2011, May, Kazakhstan, KAZ
16.63(C) 61.93(F), 2000, May, Australia, AUS
16.63(C) 61.93(F), 2015, Jun, Czech, Republic
16.63(C) 61.93(F), 2014, Dec, Egypt, EGY
16.63(C) 61.93(F), 2008, Jun, Luxembourg, LUX
16.63(C) 61.93(F), 2015, Apr, Malta, MLT
16.63(C) 61.93(F), 2016, Jun, Bolivia, BOL
16.63(C) 61.94(F), 2014, Mar, Israel, ISR
16.64(C) 61.94(F), 2004, Nov, Pakistan, PAK
16.64(C) 61.95(F), 2013, Jul, Tajikistan, TJK
16.65(C) 61.96(F), 2008, Jun, Armenia, ARM
16.65(C) 61.97(F), 2007, Jul, Latvia, LVA
16.65(C) 61.97(F), 2005, Jun, Republic, of
16.65(C) 61.97(F), 2004, Apr, Syria, SYR
16.65(C) 61.97(F), 2002, Oct, Portugal, PRT
16.65(C) 61.98(F), 2002, Sep, Italy, ITA
16.66(C) 61.99(F), 2005, Sep, Ukraine, UKR
16.66(C) 61.99(F), 2003, Nov, Cyprus, CYP
16.66(C) 61.99(F), 2011, Sep, Kazakhstan, KAZ
16.67(C) 62.0(F), 2013, Mar, Argentina, ARG
16.67(C) 62.0(F), 2000, Sep, Croatia, HRV
16.67(C) 62.0(F), 2014, Sep, Romania, ROU
16.67(C) 62.0(F), 2011, Jun, Belgium, BEL
16.67(C) 62.01(F), 2005, Sep, Kazakhstan, KAZ
16.67(C) 62.01(F), 2007, Nov, Iraq, IRQ
16.67(C) 62.01(F), 2002, Jun, Lithuania, LTU
16.67(C) 62.01(F), 2004, Oct, Greece, GRC
16.67(C) 62.01(F), 2008, Jun, Paraguay, PRY
16.67(C) 62.01(F), 2006, Jul, Ireland, IRL
16.67(C) 62.01(F), 2005, Nov, Tunisia, TUN
16.67(C) 62.01(F), 2001, Dec, Lesotho, LSO
16.67(C) 62.01(F), 2009, May, Bulgaria, BGR
16.68(C) 62.02(F), 2014, Apr, Lebanon, LBN
16.68(C) 62.02(F), 2015, Nov, Tunisia, TUN
16.68(C) 62.02(F), 2002, Jun, Zimbabwe, ZWE
16.68(C) 62.02(F), 2002, May, Bulgaria, BGR
16.68(C) 62.02(F), 2010, May, Ukraine, UKR
16.68(C) 62.02(F), 2009, May, Nepal, NPL
16.68(C) 62.02(F), 2006, Aug, Australia, AUS
16.68(C) 62.02(F), 2013, Aug, Mongolia, MNG
16.68(C) 62.02(F), 2007, Aug, Australia, AUS
16.68(C) 62.02(F), 2015, Jun, Georgia, GEO
16.68(C) 62.02(F), 2011, Aug, Swaziland, SWZ
16.68(C) 62.02(F), 2009, Jun, Armenia, ARM
16.68(C) 62.02(F), 2008, Jun, Belarus, BLR
16.68(C) 62.02(F), 2006, May, Botswana, BWA
16.68(C) 62.02(F), 2006, May, Swaziland, SWZ
16.68(C) 62.03(F), 2002, Aug, Kyrgyzstan, KGZ
16.69(C) 62.04(F), 2003, Sep, France, FRA
16.69(C) 62.04(F), 2011, Jan, India, IND
16.69(C) 62.04(F), 2003, Apr, Cyprus, CYP
16.69(C) 62.04(F), 2008, Sep, Armenia, ARM
16.69(C) 62.05(F), 2002, Nov, Cyprus, CYP
16.69(C) 62.05(F), 2012, Sep, Bhutan, BTN
16.7(C) 62.05(F), 2000, Jan, Lesotho, LSO
16.7(C) 62.05(F), 2000, Mar, Egypt, EGY
16.7(C) 62.06(F), 2006, Jun, Zimbabwe, ZWE
16.7(C) 62.06(F), 2011, Apr, Cyprus, CYP
16.7(C) 62.06(F), 2006, Jun, Slovakia, SVK
16.71(C) 62.07(F), 2012, May, Bulgaria, BGR
16.71(C) 62.07(F), 2015, Jan, India, IND
16.71(C) 62.07(F), 2014, Jun, Czech, Republic
16.71(C) 62.08(F), 2001, Nov, Tunisia, TUN
16.71(C) 62.08(F), 2010, Nov, Lesotho, LSO
16.72(C) 62.09(F), 2004, Jul, Netherlands, NLD
16.72(C) 62.09(F), 2012, Oct, Turkmenistan, TKM
16.72(C) 62.09(F), 2016, Jun, Swaziland, SWZ
16.72(C) 62.1(F), 2000, Nov, Cyprus, CYP
16.72(C) 62.1(F), 2014, Aug, Mongolia, MNG
16.72(C) 62.1(F), 2004, Nov, Cyprus, CYP
16.73(C) 62.11(F), 2006, Sep, South, Africa
16.73(C) 62.11(F), 2014, Mar, Argentina, ARG
16.73(C) 62.11(F), 2012, Oct, Portugal, PRT
16.73(C) 62.11(F), 2013, Feb, Egypt, EGY
16.73(C) 62.12(F), 2006, Aug, Swaziland, SWZ
16.73(C) 62.12(F), 2001, Aug, Estonia, EST
16.73(C) 62.12(F), 2004, Apr, Iran, IRN
16.73(C) 62.12(F), 2013, May, Romania, ROU
16.73(C) 62.12(F), 2009, Sep, South, Africa
16.73(C) 62.12(F), 2007, Sep, Italy, ITA
16.73(C) 62.12(F), 2005, Feb, Mexico, MEX
16.73(C) 62.12(F), 2002, May, Romania, ROU
16.73(C) 62.12(F), 2016, Feb, Libya, LBY
16.74(C) 62.12(F), 2013, Sep, France, FRA
16.74(C) 62.13(F), 2009, Apr, Syria, SYR
16.74(C) 62.13(F), 2009, Jun, Bolivia, BOL
16.74(C) 62.13(F), 2004, Mar, Israel, ISR
16.74(C) 62.13(F), 2005, Sep, Macedonia, MKD
16.74(C) 62.13(F), 2005, Jan, Qatar, QAT
16.74(C) 62.14(F), 2006, Jul, Swaziland, SWZ
16.75(C) 62.14(F), 2006, Jun, Korea., Democratic
16.75(C) 62.15(F), 2010, Aug, Denmark, DNK
16.75(C) 62.15(F), 2005, Aug, Belgium, BEL
16.75(C) 62.15(F), 2011, Aug, Australia, AUS
16.75(C) 62.15(F), 2007, Oct, Portugal, PRT
16.75(C) 62.15(F), 2015, Jul, Latvia, LVA
16.75(C) 62.15(F), 2007, Sep, Bulgaria, BGR
16.76(C) 62.16(F), 2013, Jan, Saudi, Arabia
16.76(C) 62.16(F), 2000, May, Portugal, PRT
16.76(C) 62.17(F), 2006, Aug, Kyrgyzstan, KGZ
16.76(C) 62.17(F), 2001, May, Republic, of
16.77(C) 62.18(F), 2006, Mar, Pakistan, PAK
16.77(C) 62.18(F), 2014, May, Greece, GRC
16.77(C) 62.18(F), 2013, Sep, Macedonia, MKD
16.77(C) 62.18(F), 2016, Sep, South, Africa
16.77(C) 62.18(F), 2005, May, Azerbaijan, AZE
16.77(C) 62.18(F), 2012, Jul, Paraguay, PRY
16.77(C) 62.18(F), 2011, May, Spain, ESP
16.77(C) 62.18(F), 2012, Dec, Mexico, MEX
16.77(C) 62.19(F), 2000, Sep, Armenia, ARM
16.77(C) 62.19(F), 2009, Jun, Monaco, MCO
16.77(C) 62.19(F), 2015, Dec, Mexico, MEX
16.78(C) 62.2(F), 2014, Jun, Belgium, BEL
16.78(C) 62.2(F), 2016, Sep, Slovenia, SVN
16.78(C) 62.2(F), 2012, Aug, Tajikistan, TJK
16.78(C) 62.2(F), 2006, Sep, Macedonia, MKD
16.78(C) 62.2(F), 2014, May, Moldova, MDA
16.78(C) 62.21(F), 2009, May, Korea., Republic
16.78(C) 62.21(F), 2007, Sep, Uruguay, URY
16.78(C) 62.21(F), 2014, May, Ukraine, UKR
16.78(C) 62.21(F), 2003, May, Italy, ITA
16.78(C) 62.21(F), 2015, Oct, Lesotho, LSO
16.79(C) 62.21(F), 2004, Jul, Lithuania, LTU
16.79(C) 62.21(F), 2003, Jul, Sweden, SWE
16.79(C) 62.22(F), 2013, Jul, Ireland, IRL
16.79(C) 62.22(F), 2003, Jun, Zimbabwe, ZWE
16.79(C) 62.22(F), 2015, May, Spain, ESP
16.79(C) 62.23(F), 2002, May, Uruguay, URY
16.79(C) 62.23(F), 2012, May, Korea., Republic
16.79(C) 62.23(F), 2001, Jun, Romania, ROU
16.8(C) 62.24(F), 2001, Jun, Zimbabwe, ZWE
16.8(C) 62.24(F), 2014, Jan, Qatar, QAT
16.8(C) 62.24(F), 2012, Sep, Armenia, ARM
16.8(C) 62.25(F), 2014, Aug, Czech, Republic
16.8(C) 62.25(F), 2011, Feb, Egypt, EGY
16.81(C) 62.25(F), 2004, Jul, Bhutan, BTN
16.81(C) 62.25(F), 2016, Sep, Kazakhstan, KAZ
16.81(C) 62.26(F), 2006, May, Spain, ESP
16.81(C) 62.26(F), 2008, Jul, Tajikistan, TJK
16.81(C) 62.26(F), 2011, Jul, Denmark, DNK
16.81(C) 62.26(F), 2007, May, Romania, ROU
16.81(C) 62.26(F), 2009, Sep, Ukraine, UKR
16.82(C) 62.27(F), 2010, Sep, Andorra, AND
16.82(C) 62.27(F), 2007, Jul, Estonia, EST
16.82(C) 62.28(F), 2009, Jul, Austria, AUT
16.82(C) 62.28(F), 2004, Jun, Armenia, ARM
16.82(C) 62.28(F), 2012, May, Hungary, HUN
16.82(C) 62.28(F), 2007, Jul, Austria, AUT
16.82(C) 62.28(F), 2002, Sep, Kazakhstan, KAZ
16.83(C) 62.29(F), 2003, Aug, Latvia, LVA
16.83(C) 62.29(F), 2003, Jan, Bahrain, BHR
16.83(C) 62.29(F), 2009, Jul, Paraguay, PRY
16.83(C) 62.29(F), 2009, May, Italy, ITA
16.83(C) 62.3(F), 2013, May, Belarus, BLR
16.83(C) 62.3(F), 2011, Jun, Mongolia, MNG
16.83(C) 62.3(F), 2007, Nov, Cyprus, CYP
16.84(C) 62.31(F), 2006, Nov, Tunisia, TUN
16.84(C) 62.31(F), 2016, May, Nepal, NPL
16.84(C) 62.31(F), 2015, Nov, Iraq, IRQ
16.84(C) 62.32(F), 2002, Mar, Israel, ISR
16.84(C) 62.32(F), 2000, Jun, Belgium, BEL
16.85(C) 62.32(F), 2011, Jun, Germany, DEU
16.85(C) 62.32(F), 2008, Sep, Bulgaria, BGR
16.85(C) 62.32(F), 2007, Feb, Mexico, MEX
16.85(C) 62.33(F), 2014, Oct, Argentina, ARG
16.85(C) 62.33(F), 2012, Jan, Bangladesh, BGD
16.85(C) 62.33(F), 2015, Mar, Israel, ISR
16.86(C) 62.34(F), 2010, Jun, Poland, POL
16.86(C) 62.34(F), 2010, Aug, Netherlands, NLD
16.86(C) 62.35(F), 2013, Mar, Tunisia, TUN
16.86(C) 62.35(F), 2016, Aug, Latvia, LVA
16.86(C) 62.35(F), 2003, May, Macedonia, MKD
16.86(C) 62.36(F), 2016, Jul, Finland, FIN
16.87(C) 62.36(F), 2002, May, Croatia, HRV
16.87(C) 62.36(F), 2010, Jun, Czech, Republic
16.87(C) 62.36(F), 2013, Jun, Zimbabwe, ZWE
16.87(C) 62.36(F), 2008, Jun, Zimbabwe, ZWE
16.87(C) 62.36(F), 2001, Jan, Qatar, QAT
16.87(C) 62.36(F), 2005, Mar, Pakistan, PAK
16.87(C) 62.37(F), 2015, Jul, Swaziland, SWZ
16.87(C) 62.37(F), 2015, Aug, Switzerland, CHE
16.87(C) 62.37(F), 2003, Jun, Bhutan, BTN
16.88(C) 62.38(F), 2015, Oct, Portugal, PRT
16.88(C) 62.38(F), 2010, Aug, Luxembourg, LUX
16.88(C) 62.38(F), 2011, Oct, Uruguay, URY
16.88(C) 62.38(F), 2000, Jun, Poland, POL
16.88(C) 62.38(F), 2005, Aug, Slovakia, SVK
16.88(C) 62.38(F), 2010, Jul, Switzerland, CHE
16.88(C) 62.38(F), 2007, May, Nepal, NPL
16.88(C) 62.39(F), 2014, Jun, Slovakia, SVK
16.88(C) 62.39(F), 2014, Oct, Spain, ESP
16.89(C) 62.4(F), 2012, Jan, Bahrain, BHR
16.89(C) 62.4(F), 2001, Jun, France, FRA
16.89(C) 62.4(F), 2008, Nov, Algeria, DZA
16.89(C) 62.4(F), 2007, Jul, Netherlands, NLD
16.89(C) 62.41(F), 2015, Apr, Turkmenistan, TKM
16.89(C) 62.41(F), 2001, Mar, Pakistan, PAK
16.9(C) 62.42(F), 2016, May, Greece, GRC
16.9(C) 62.42(F), 2015, May, Bulgaria, BGR
16.9(C) 62.42(F), 2010, Jun, Republic, of
16.9(C) 62.42(F), 2008, Aug, Kyrgyzstan, KGZ
16.9(C) 62.43(F), 2008, Sep, Albania, ALB
16.9(C) 62.43(F), 2012, Feb, Mexico, MEX
16.9(C) 62.43(F), 2007, Dec, Lesotho, LSO
16.91(C) 62.43(F), 2006, May, Australia, AUS
16.91(C) 62.43(F), 2008, Aug, Denmark, DNK
16.91(C) 62.43(F), 2005, Aug, Lithuania, LTU
16.91(C) 62.43(F), 2009, Jun, Swaziland, SWZ
16.91(C) 62.43(F), 2012, Jun, Zimbabwe, ZWE
16.91(C) 62.44(F), 2005, Apr, Uruguay, URY
16.91(C) 62.44(F), 2008, Sep, Bhutan, BTN
16.91(C) 62.44(F), 2010, Jul, Namibia, NAM
16.91(C) 62.44(F), 2005, Apr, Turkmenistan, TKM
16.91(C) 62.45(F), 2009, Jun, Paraguay, PRY
16.92(C) 62.45(F), 2007, Aug, Luxembourg, LUX
16.92(C) 62.45(F), 2003, Jun, Austria, AUT
16.92(C) 62.45(F), 2016, Jun, Zimbabwe, ZWE
16.92(C) 62.45(F), 2004, May, Paraguay, PRY
16.92(C) 62.45(F), 2000, Nov, Tunisia, TUN
16.92(C) 62.45(F), 2016, Mar, Israel, ISR
16.92(C) 62.45(F), 2007, May, Croatia, HRV
16.92(C) 62.46(F), 2013, Jun, Georgia, GEO
16.92(C) 62.46(F), 2014, Sep, Armenia, ARM
16.93(C) 62.47(F), 2005, May, Afghanistan, AFG
16.93(C) 62.48(F), 2012, Apr, Malta, MLT
16.93(C) 62.48(F), 2001, Sep, Albania, ALB
16.93(C) 62.48(F), 2011, Aug, Estonia, EST
16.94(C) 62.49(F), 2010, Apr, Turkmenistan, TKM
16.94(C) 62.49(F), 2014, Jun, Luxembourg, LUX
16.94(C) 62.49(F), 2007, May, Kazakhstan, KAZ
16.94(C) 62.5(F), 2011, May, Nepal, NPL
16.95(C) 62.5(F), 2007, Sep, Bhutan, BTN
16.95(C) 62.5(F), 2001, Sep, Bhutan, BTN
16.95(C) 62.5(F), 2011, Jul, Czech, Republic
16.95(C) 62.5(F), 2000, Sep, Bulgaria, BGR
16.95(C) 62.51(F), 2006, Sep, Bhutan, BTN
16.95(C) 62.51(F), 2008, Aug, Latvia, LVA
16.95(C) 62.51(F), 2002, Jun, Bolivia, BOL
16.95(C) 62.51(F), 2001, Mar, Cyprus, CYP
16.95(C) 62.51(F), 2008, Sep, Nepal, NPL
16.95(C) 62.51(F), 2007, Nov, Pakistan, PAK
16.95(C) 62.51(F), 2015, Sep, Bosnia, and
16.96(C) 62.52(F), 2001, Jun, Ukraine, UKR
16.96(C) 62.52(F), 2004, Jul, Germany, DEU
16.96(C) 62.52(F), 2012, Aug, Lithuania, LTU
16.96(C) 62.53(F), 2013, Jun, Slovenia, SVN
16.96(C) 62.53(F), 2012, Sep, Ukraine, UKR
16.96(C) 62.53(F), 2009, Sep, France, FRA
16.96(C) 62.53(F), 2016, Sep, Czech, Republic
16.96(C) 62.53(F), 2015, Sep, Georgia, GEO
16.96(C) 62.53(F), 2000, Nov, Mexico, MEX
16.96(C) 62.53(F), 2001, Mar, Lesotho, LSO
16.96(C) 62.53(F), 2000, May, Namibia, NAM
16.96(C) 62.53(F), 2011, Dec, Lesotho, LSO
16.96(C) 62.54(F), 2016, Sep, Bhutan, BTN
16.97(C) 62.54(F), 2005, Jun, Botswana, BWA
16.97(C) 62.54(F), 2006, Mar, Iraq, IRQ
16.97(C) 62.54(F), 2000, May, Nepal, NPL
16.97(C) 62.54(F), 2016, Apr, Morocco, MAR
16.97(C) 62.54(F), 2009, Sep, Republic, of
16.97(C) 62.54(F), 2010, Jun, Slovakia, SVK
16.97(C) 62.54(F), 2012, May, Uruguay, URY
16.97(C) 62.55(F), 2000, May, Botswana, BWA
16.97(C) 62.55(F), 2001, May, Croatia, HRV
16.97(C) 62.55(F), 2009, May, Hungary, HUN
16.98(C) 62.56(F), 2006, Aug, Botswana, BWA
16.98(C) 62.56(F), 2016, Dec, Mexico, MEX
16.98(C) 62.56(F), 2007, Jun, Netherlands, NLD
16.98(C) 62.56(F), 2006, Jul, Zimbabwe, ZWE
16.98(C) 62.56(F), 2015, Feb, Kuwait, KWT
16.98(C) 62.56(F), 2007, Jul, Lithuania, LTU
16.98(C) 62.56(F), 2006, Nov, Libya, LBY
16.98(C) 62.56(F), 2003, Mar, Lesotho, LSO
16.98(C) 62.56(F), 2004, Apr, Cyprus, CYP
16.98(C) 62.56(F), 2002, Mar, Lesotho, LSO
16.98(C) 62.57(F), 2011, Sep, South, Africa
16.99(C) 62.58(F), 2000, Sep, France, FRA
16.99(C) 62.58(F), 2015, Jun, Zimbabwe, ZWE
16.99(C) 62.58(F), 2001, Aug, Namibia, NAM
16.99(C) 62.58(F), 2007, Aug, Denmark, DNK
16.99(C) 62.58(F), 2013, Apr, Morocco, MAR
16.99(C) 62.58(F), 2002, Sep, Bulgaria, BGR
16.99(C) 62.58(F), 2009, May, Albania, ALB
16.99(C) 62.58(F), 2002, Nov, Tunisia, TUN
16.99(C) 62.58(F), 2009, Sep, Nepal, NPL
16.99(C) 62.58(F), 2010, Mar, Jordan, JOR
16.99(C) 62.59(F), 2014, May, Portugal, PRT
16.99(C) 62.59(F), 2009, Aug, Belarus, BLR
16.99(C) 62.59(F), 2002, Mar, Iraq, IRQ
16.99(C) 62.59(F), 2003, Apr, Uruguay, URY
16.99(C) 62.59(F), 2015, Feb, Mexico, MEX
17.0(C) 62.59(F), 2001, Mar, Jordan, JOR
17.0(C) 62.59(F), 2007, Jul, Bolivia, BOL
17.0(C) 62.59(F), 2015, May, Azerbaijan, AZE
17.0(C) 62.6(F), 2009, Jun, Korea., Democratic
17.0(C) 62.6(F), 2012, Jul, Austria, AUT
17.0(C) 62.6(F), 2000, Jun, Luxembourg, LUX
17.0(C) 62.6(F), 2005, Sep, Hungary, HUN
17.0(C) 62.6(F), 2001, May, Korea., Republic
17.0(C) 62.6(F), 2005, Sep, Croatia, HRV
17.0(C) 62.6(F), 2014, Apr, Malta, MLT
17.0(C) 62.61(F), 2008, Jul, Zimbabwe, ZWE
17.01(C) 62.61(F), 2005, Oct, Portugal, PRT
17.01(C) 62.62(F), 2008, Jun, Korea., Democratic
17.01(C) 62.62(F), 2001, Jun, Mongolia, MNG
17.01(C) 62.62(F), 2009, Aug, Lithuania, LTU
17.01(C) 62.62(F), 2002, Apr, Malta, MLT
17.01(C) 62.63(F), 2006, Jun, Germany, DEU
17.02(C) 62.63(F), 2005, Sep, France, FRA
17.02(C) 62.63(F), 2013, Nov, Iraq, IRQ
17.02(C) 62.63(F), 2004, Nov, Malta, MLT
17.02(C) 62.63(F), 2001, Sep, Armenia, ARM
17.02(C) 62.64(F), 2008, Sep, Italy, ITA
17.02(C) 62.64(F), 2012, Sep, Republic, of
17.02(C) 62.64(F), 2001, Aug, Mongolia, MNG
17.03(C) 62.65(F), 2011, Jun, Estonia, EST
17.03(C) 62.65(F), 2000, Mar, Argentina, ARG
17.03(C) 62.66(F), 2006, Sep, Moldova, MDA
17.03(C) 62.66(F), 2002, May, Nepal, NPL
17.03(C) 62.66(F), 2016, Jun, France, FRA
17.03(C) 62.66(F), 2005, Sep, Andorra, AND
17.04(C) 62.67(F), 2007, May, Turkey, TUR
17.04(C) 62.67(F), 2005, Jul, Kyrgyzstan, KGZ
17.04(C) 62.67(F), 2000, Jun, Germany, DEU
17.04(C) 62.68(F), 2000, Jun, Zimbabwe, ZWE
17.04(C) 62.68(F), 2013, Aug, Botswana, BWA
17.05(C) 62.68(F), 2008, Dec, Saudi, Arabia
17.05(C) 62.69(F), 2016, Nov, Cyprus, CYP
17.05(C) 62.69(F), 2000, Nov, Israel, ISR
17.05(C) 62.69(F), 2005, Jul, Zimbabwe, ZWE
17.05(C) 62.69(F), 2012, Aug, Kyrgyzstan, KGZ
17.05(C) 62.7(F), 2008, Jul, Estonia, EST
17.06(C) 62.7(F), 2010, Sep, Italy, ITA
17.06(C) 62.71(F), 2015, May, Moldova, MDA
17.06(C) 62.71(F), 2014, Jul, Sweden, SWE
17.06(C) 62.72(F), 2002, Jan, Bahrain, BHR
17.07(C) 62.72(F), 2011, Nov, Tunisia, TUN
17.07(C) 62.72(F), 2004, Sep, Bhutan, BTN
17.07(C) 62.72(F), 2013, Dec, Lesotho, LSO
17.07(C) 62.72(F), 2006, Jun, Monaco, MCO
17.07(C) 62.73(F), 2006, Jul, United, Kingdom
17.07(C) 62.73(F), 2005, Dec, Lesotho, LSO
17.07(C) 62.73(F), 2014, Sep, Hungary, HUN
17.07(C) 62.73(F), 2002, Apr, Iran, IRN
17.07(C) 62.73(F), 2016, Feb, Kuwait, KWT
17.07(C) 62.73(F), 2013, Jun, Slovakia, SVK
17.07(C) 62.73(F), 2007, Apr, Malta, MLT
17.08(C) 62.74(F), 2014, May, Korea., Republic
17.08(C) 62.74(F), 2013, May, Turkey, TUR
17.08(C) 62.75(F), 2001, Feb, Mexico, MEX
17.08(C) 62.75(F), 2016, Jun, Germany, DEU
17.09(C) 62.76(F), 2016, Jul, Denmark, DNK
17.09(C) 62.76(F), 2007, Jul, Luxembourg, LUX
17.09(C) 62.77(F), 2011, Aug, Latvia, LVA
17.09(C) 62.77(F), 2016, Feb, Egypt, EGY
17.09(C) 62.77(F), 2000, Aug, Namibia, NAM
17.1(C) 62.77(F), 2013, Jun, Republic, of
17.1(C) 62.77(F), 2005, Aug, Poland, POL
17.1(C) 62.77(F), 2010, Sep, Bhutan, BTN
17.1(C) 62.78(F), 2012, Jul, Netherlands, NLD
17.1(C) 62.78(F), 2014, Sep, Nepal, NPL
17.1(C) 62.78(F), 2004, Oct, Uruguay, URY
17.1(C) 62.78(F), 2016, Jan, Bangladesh, BGD
17.1(C) 62.78(F), 2009, Oct, Uruguay, URY
17.1(C) 62.79(F), 2001, Jul, Finland, FIN
17.1(C) 62.79(F), 2008, Jul, Kyrgyzstan, KGZ
17.11(C) 62.79(F), 2014, Jun, Zimbabwe, ZWE
17.11(C) 62.79(F), 2000, May, Croatia, HRV
17.11(C) 62.79(F), 2008, Apr, Lebanon, LBN
17.11(C) 62.8(F), 2014, Jan, Bangladesh, BGD
17.11(C) 62.8(F), 2000, Dec, Lesotho, LSO
17.11(C) 62.8(F), 2016, Jun, Armenia, ARM
17.11(C) 62.8(F), 2006, May, Nepal, NPL
17.12(C) 62.81(F), 2013, Jan, India, IND
17.12(C) 62.81(F), 2000, Jun, Monaco, MCO
17.12(C) 62.81(F), 2003, Nov, Tunisia, TUN
17.12(C) 62.81(F), 2005, Jun, Swaziland, SWZ
17.12(C) 62.81(F), 2006, Jun, Poland, POL
17.12(C) 62.81(F), 2015, May, Korea., Republic
17.12(C) 62.82(F), 2010, Dec, Lesotho, LSO
17.12(C) 62.82(F), 2006, Jun, Belarus, BLR
17.12(C) 62.82(F), 2010, Jun, Luxembourg, LUX
17.12(C) 62.82(F), 2001, Dec, Kuwait, KWT
17.12(C) 62.82(F), 2001, Nov, Argentina, ARG
17.12(C) 62.82(F), 2003, Sep, Bhutan, BTN
17.13(C) 62.83(F), 2007, Aug, Netherlands, NLD
17.13(C) 62.83(F), 2010, Jun, Belgium, BEL
17.13(C) 62.83(F), 2002, Jun, Poland, POL
17.13(C) 62.83(F), 2014, Sep, Republic, of
17.13(C) 62.83(F), 2000, Dec, Saudi, Arabia
17.13(C) 62.84(F), 2012, Aug, Denmark, DNK
17.13(C) 62.84(F), 2010, May, Moldova, MDA
17.13(C) 62.84(F), 2010, Jul, Bolivia, BOL
17.14(C) 62.84(F), 2013, Feb, Kuwait, KWT
17.14(C) 62.84(F), 2011, Apr, Malta, MLT
17.14(C) 62.85(F), 2012, Mar, Lesotho, LSO
17.14(C) 62.85(F), 2014, Nov, Mexico, MEX
17.14(C) 62.85(F), 2009, Jul, Zambia, ZMB
17.14(C) 62.85(F), 2009, Apr, Cyprus, CYP
17.14(C) 62.85(F), 2000, Jul, Monaco, MCO
17.14(C) 62.85(F), 2007, Nov, Argentina, ARG
17.14(C) 62.86(F), 2001, Jun, Bolivia, BOL
17.15(C) 62.87(F), 2012, Jun, Czech, Republic
17.15(C) 62.87(F), 2006, Jun, Czech, Republic
17.15(C) 62.87(F), 2009, Jul, Estonia, EST
17.15(C) 62.87(F), 2002, Aug, Namibia, NAM
17.15(C) 62.88(F), 2016, Feb, New, Zealand
17.16(C) 62.88(F), 2012, Jun, Georgia, GEO
17.16(C) 62.88(F), 2011, Sep, Bhutan, BTN
17.16(C) 62.88(F), 2016, Nov, Tunisia, TUN
17.16(C) 62.88(F), 2007, Nov, Malta, MLT
17.16(C) 62.88(F), 2001, Apr, Morocco, MAR
17.16(C) 62.89(F), 2013, Jul, Switzerland, CHE
17.16(C) 62.89(F), 2001, Jun, Bhutan, BTN
17.16(C) 62.9(F), 2004, Nov, Algeria, DZA
17.16(C) 62.9(F), 2005, Apr, Morocco, MAR
17.17(C) 62.9(F), 2008, Jun, Germany, DEU
17.17(C) 62.9(F), 2009, May, Republic, of
17.17(C) 62.91(F), 2004, Jun, Bhutan, BTN
17.17(C) 62.91(F), 2011, Jun, Zimbabwe, ZWE
